fips,state,year,sex,sex_cat,age,age_cat,hf_ageadjusted,hf_count,hf_rate,hf_ll,hf_ul,hf_attrib,stroke_ageadjusted,stroke_count,stroke_rate,stroke_ll,stroke_ul,mi_ageadjusted,mi_count,mi_rate,mi_ll,mi_ul,mi_attrib,lea_ageadjusted,lea_count,lea_rate,lea_ll,lea_ul,lea_attrib,hypogl_ageadjusted,hypogl_count,hypogl_rate,hypogl_ll,hypogl_ul,hhns_ageadjusted,hhns_count,hhns_rate,hhns_ll,hhns_ul,dka_ageadjusted,dka_count,dka_rate,dka_ll,dka_ul
24,MARYLAND,2012,1,Males,1,18-44,,165,6.532357609,3.111406775109866,9.953308443707762,110,,59,2.335812721,1.112563635,3.559061807,,97,3.840234473,1.829130044,5.851338903,40,,104,4.117364796233433,1.961129119,6.273600474,100,,58,2.296222675,1.093706624,3.498738726,,88,3.483924058,1.659416947,5.30843117,,739,29.25704408,13.93533095,44.57875721
24,MARYLAND,2012,1,Males,2,45-64,,1276,12.73417701,10.48228810973617,14.9860659076709,640,,915,9.13148273,7.51668779,10.74627767,,875,8.732292228,7.188089417,10.27649504,190,,635,6.337149216713748,5.216499177,7.457799257,570,,232,2.315304911,1.905870565,2.724739256,,178,1.776397733,1.462262761,2.090532705,,477,4.760346734,3.918535602,5.602157867
24,MARYLAND,2012,1,Males,3,65-74,,992,19.21392534,15.46011340861756,22.96773726392162,450,,746,14.44918175,11.62625464,17.27210887,,525,10.16866008,8.182015665,12.1553045,100,,246,4.764743581373305,3.833858769,5.695628394,180,,140,2.711642689,2.181870844,3.241414533,,,,,,,,,,
24,MARYLAND,2012,1,Males,4,75+,,1243,37.39376532,27.99053442576427,46.79699621422774,350,,717,21.56985498,16.14578695,26.993923,,552,16.60608082,12.43022929,20.78193235,140,,195,5.866278549798246,4.391113607,7.341443493,150,,233,7.00945078,5.246817797,8.772083763,,,,,,,,,,
24,MARYLAND,2012,1,Males,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0.659832245,0.558184666,0.761479825,,87,1.025096524,0.867179749,1.1830133
24,MARYLAND,2012,2,Females,0,18+,8.906387301,3736,15.4693433,13.98969288066299,16.9489937260571,1770,6.470603882,2657,11.00161808,9.949307812,12.05392835,4.134280834,1640,6.790611086,6.14108574,7.440136432,640,1.781667295,609,2.521635458176196,2.280439766,2.762831151,500,2.262368241,816,3.378743077,3.055564612,3.701921542,1.016851944,235,0.973044881,0.879972652,1.066117111,10.25552628,1244,5.150926946,4.658238208,5.643615684
24,MARYLAND,2012,2,Females,1,18-44,,105,2.485469093,1.715446212329156,3.25549197303646,70,,78,1.846348469,1.274331472,2.418365466,,58,1.372925785,0.947579813,1.798271757,50,,37,.8758319659929896,0.60449057,1.147173362,30,,53,1.254570113,0.865891898,1.643248329,,43,1.017858771,0.702516068,1.333201475,,700,16.56979395,11.43630808,21.70327982
24,MARYLAND,2012,2,Females,2,45-64,,1008,10.0634199,8.67207297857659,11.45476682109086,610,,805,8.036758948,6.925613837,9.147904059,,526,5.251348083,4.525307923,5.977388242,250,,260,2.595723386861873,2.236844221,2.954602553,230,,213,2.126496467,1.832491612,2.420501322,,116,1.158091973,0.997976652,1.318207293,,418,4.173124522,3.596157247,4.750091797
24,MARYLAND,2012,2,Females,3,65-74,,930,17.28359598,14.30326127678912,20.26393068661276,480,,692,12.86048217,10.64285678,15.07810756,,430,7.991340078,6.613335859,9.369344296,160,,139,2.583247141351,2.137799266,3.028695017,110,,189,3.512472732,2.906791808,4.118153656,,,,,,,,,,
24,MARYLAND,2012,2,Females,4,75+,,1693,37.38018194,29.49015698970193,45.27020688708944,610,,1082,23.88975597,18.84722378,28.93228816,,626,13.82161482,10.90421635,16.7390133,180,,173,3.819711444384202,3.01346554,4.625957349,130,,361,7.970611742,6.288214219,9.653009265,,,,,,,,,,
24,MARYLAND,2012,2,Females,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,0.766905011,0.664103766,0.869706257,,126,1.271447782,1.101014138,1.441881426
25,MASSACHUSETTS,2012,0,Overall,0,18+,9.658866263,8185,18.06438229,16.62874573693502,19.50001884477793,3710,5.305004331,4267,9.417314506,8.668889195,10.16573982,5.685228206,4335,9.567391232,8.807038823,10.32774364,1210,2.88335782,1727,3.811507417997451,3.508594244,4.114420592,1470,2.908786305,1546,3.412038488,3.140872439,3.683204537,1.237337107,454,1.001982842,0.922351932,1.081613751,14.46286592,2443,5.391727054,4.963228569,5.820225539
25,MASSACHUSETTS,2012,0,Overall,1,18-44,,155,2.669196654,1.953945317424526,3.384447990748822,110,,97,1.670400487,1.222791586,2.118009388,,126,2.16979857,1.588368452,2.751228689,70,,113,1.945930463947059,1.424489167,2.467371761,100,,154,2.651976031,1.941339219,3.362612842,,86,1.480973627,1.084124499,1.877822756,,1438,24.7632567,18.12757011,31.39894329
25,MASSACHUSETTS,2012,0,Overall,2,45-64,,1632,7.853001441,6.901873950881856,8.80412893181456,1030,,1136,5.466304925,4.804245593,6.128364256,,1295,6.231395139,5.476670813,6.986119465,280,,720,3.464559459418327,3.04494439,3.884174529,660,,424,2.040240571,1.793133919,2.287347222,,221,1.063427279,0.934628764,1.192225793,,776,3.734025195,3.281773398,4.186276992
25,MASSACHUSETTS,2012,0,Overall,3,65-74,,2094,20.80682922,17.64978084971582,23.96387758391981,1240,,1198,11.90381156,10.09763011,13.709993,,1215,12.07273042,10.24091869,13.90454215,380,,457,4.540936462314108,3.851934025,5.2299389,380,,321,3.189585568,2.705625431,3.673545704,,,,,,,,,,
25,MASSACHUSETTS,2012,0,Overall,4,75+,,4304,49.71526866,41.36468375848536,58.0658535645692,1330,,1836,21.20753561,17.64534372,24.7697275,,1699,19.6250561,16.32867047,22.92144173,480,,437,5.047763105271241,4.19989935,5.895626861,330,,647,7.473461623,6.218157619,8.728765626,,,,,,,,,,
25,MASSACHUSETTS,2012,0,Overall,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,0.785201736,0.697101407,0.873302065,,229,1.223205425,1.085960695,1.360450155
25,MASSACHUSETTS,2012,1,Males,0,18+,11.02146447,4283,18.83472662,16.55929076267195,21.11016246833414,1910,6.237747391,2374,10.43979477,9.178556215,11.70103332,7.517620623,2604,11.45123234,10.06780134,12.83466334,510,4.143204551,1263,5.554111537562537,4.883115628,6.225107447,1100,3.283830943,808,3.553224167,3.123956791,3.982491542,1.584673015,292,1.284085961,1.128954682,1.43921724,14.83461978,1273,5.598087084,4.921778459,6.274395709
25,MASSACHUSETTS,2012,1,Males,1,18-44,,89,3.067672704,1.763364161198185,4.371981247306653,60,,56,1.930221027,1.109532506,2.750909549,,99,3.412355031,1.961494966,4.863215095,50,,76,2.619585680035774,1.505794115,3.733377245,70,,89,3.067672704,1.763364161,4.371981247,,55,1.895752795,1.089719425,2.701786164,,735,25.33415098,14.56261414,36.10568783
25,MASSACHUSETTS,2012,1,Males,2,45-64,,1005,9.187913086,7.59248926003537,10.78333691137611,610,,719,6.573243292,5.431840575,7.714646009,,915,8.365114899,6.912564849,9.817664949,110,,543,4.964215726903698,4.102210615,5.826220839,500,,244,2.230697306,1.843350626,2.618043986,,153,1.398756918,1.155871499,1.641642336,,444,4.059137721,3.354293763,4.76398168
25,MASSACHUSETTS,2012,1,Males,3,65-74,,1187,21.82019939,16.67546351881663,26.96493526966379,650,,714,13.1252084,10.03056525,16.21985154,,744,13.67668774,10.45201757,16.90135791,170,,343,6.305247171208417,4.818604875,7.791889467,290,,178,3.272110777,2.500617107,4.043604447,,,,,,,,,,
25,MASSACHUSETTS,2012,1,Males,4,75+,,2002,57.8530594,42.62855969251844,73.07755911699257,600,,885,25.57440438,18.84429337,32.30451539,,846,24.44739673,18.01386688,30.88092658,190,,301,8.698187253162542,6.409189045,10.98718546,240,,297,8.582596725,6.324017097,10.84117635,,,,,,,,,,
25,MASSACHUSETTS,2012,1,Males,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,0.943777301,0.777230329,1.110324274,,94,1.056131742,0.869757749,1.242505736
25,MASSACHUSETTS,2012,2,Females,0,18+,8.457337285,3902,17.28824717,15.47702656180882,19.09946776879769,1800,4.435099135,1893,8.387148099,7.508460093,9.265836106,3.888692929,1731,7.669388991,6.865897739,8.472880243,690,1.645641556,464,2.05580386588947,1.840425506,2.271182226,380,2.556583708,738,3.269791494,2.927228499,3.612354488,0.881714164,162,0.717759108,0.642562353,0.792955863,14.07810675,1170,5.183815783,4.640728108,5.726903457
25,MASSACHUSETTS,2012,2,Females,1,18-44,,66,2.271344057,1.529159999388045,3.013528113860851,60,,41,1.410986459,0.949932727,1.872040192,,27,0.929186205,0.625565454,1.232806956,20,,37,1.273329243865221,0.857256363,1.689402124,30,,65,2.236929753,1.505990908,2.967868597,,31,1.066843421,0.718241818,1.415445023,,703,24.19325563,16.2878709,32.09864036
25,MASSACHUSETTS,2012,2,Females,2,45-64,,627,6.369634277,5.293547372474374,7.445721181046676,430,,417,4.236263945,3.520588922,4.951938967,,380,3.86038441,3.208210529,4.512558292,170,,177,1.798126422626177,1.494350694,2.101902152,160,,180,1.828603142,1.519678672,2.137527612,,68,0.690805631,0.574100831,0.807510431,,332,3.372756906,2.802962883,3.942550928
25,MASSACHUSETTS,2012,2,Females,3,65-74,,907,19.61467108,16.07594048440833,23.15340168202091,580,,484,10.46692481,8.578561405,12.35528822,,471,10.1857884,8.3481455,12.0234313,210,,114,2.465350058970746,2.020570248,2.91012987,90,,143,3.092500513,2.534574961,3.650426065,,,,,,,,,,
25,MASSACHUSETTS,2012,2,Females,4,75+,,2302,44.29641391,34.60516754514573,53.98766027556329,740,,951,18.29969141,14.29605314,22.30332968,,853,16.41391879,12.82285313,20.00498445,290,,136,2.61699056985587,2.044440828,3.189540312,90,,350,6.734902202,5.261428602,8.208375802,,,,,,,,,,
25,MASSACHUSETTS,2012,2,Females,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0.641489153,0.549594601,0.733383705,,135,1.374619613,1.177702717,1.57153651
26,MICHIGAN,2012,0,Overall,0,18+,10.0347383,13572,17.14545127,16.04221176187827,18.24869076882114,6120,6.192671557,8443,10.66600685,9.979693038,11.35232067,6.863084379,8253,10.42598064,9.755111529,11.09684976,1780,3.120224754,2929,3.700193542308377,3.462101256,3.938285828,2410,2.769540796,2521,3.184768836,2.979842017,3.389695655,1.360435423,767,0.968947916,0.90660009,1.031295743,19.7851692,5673,7.166677353,6.705531044,7.627823661
26,MICHIGAN,2012,0,Overall,1,18-44,,390,3.764371792,2.867466432017352,4.661277151027742,230,,210,2.026969426,1.544020386,2.509918466,,350,3.378282377,2.573367311,4.183197443,150,,251,2.42271107608246,1.845471986,2.999950166,230,,261,2.51923343,1.918996766,3.119470093,,182,1.756706836,1.338151002,2.17526267,,3542,34.18821766,26.04247719,42.33395813
26,MICHIGAN,2012,0,Overall,2,45-64,,3443,9.556307866,8.607074789271422,10.50554094195228,1950,,2543,7.058289545,6.357185939,7.75939315,,2971,8.246236035,7.427133081,9.065338989,620,,1431,3.97184913031965,3.577323271,4.366374989,1240,,771,2.139969028,1.927404781,2.352533275,,401,1.113005941,1.002450476,1.223561405,,1738,4.823950935,4.344785357,5.303116514
26,MICHIGAN,2012,0,Overall,3,65-74,,3799,20.81499992,18.46087659432733,23.16912323888272,2040,,2495,13.67028818,12.1242135,15.21636285,,2184,11.96629635,10.61293879,13.3196539,430,,714,3.912058420757038,3.469614606,4.354502235,560,,567,3.106634628,2.755282187,3.457987069,,,,,,,,,,
26,MICHIGAN,2012,0,Overall,4,75+,,5940,40.91498834,35.64014606803436,46.18983062154538,1890,,3195,22.00730434,19.17007857,24.84453011,,2748,18.92834814,16.48806757,21.36862871,570,,533,3.671328078749664,3.198013107,4.144643051,380,,922,6.350777652,5.532022673,7.169532632,,,,,,,,,,
26,MICHIGAN,2012,0,Overall,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,0.561503418,0.514079326,0.60892751,,393,1.199298061,1.098006386,1.300589737
26,MICHIGAN,2012,1,Males,0,18+,10.68438614,6772,16.54114539,14.96425606092095,18.11803472663929,2940,6.377675778,4395,10.73513497,9.711740311,11.75852963,7.960663646,4675,11.41905711,10.33046324,12.50765097,620,4.34706876,2026,4.948665175398482,4.47690236,5.420427991,1690,2.871366147,1184,2.892013607,2.616314113,3.1677131,1.676607334,409,0.999014836,0.903777426,1.094252245,21.79884019,2796,6.829451052,6.178390423,7.48051168
26,MICHIGAN,2012,1,Males,1,18-44,,252,5.380255804,3.439983504722036,7.320528104150412,140,,108,2.305823916,1.474278645,3.137369187,,213,4.547597168,2.907605105,6.187589231,60,,172,3.672238088742185,2.347925249,4.996550928,160,,140,2.989031002,1.911101947,4.066960058,,112,2.391224802,1.528881558,3.253568046,,1796,38.34499772,24.51670784,52.1732876
26,MICHIGAN,2012,1,Males,2,45-64,,1985,10.13516645,8.655046113855368,11.61528679485196,1120,,1412,7.209498757,6.156637336,8.262360179,,1846,9.425449509,8.048974875,10.80192414,140,,1008,5.146724325435009,4.39510654,5.89834211,870,,388,1.981080395,1.6917672,2.27039359,,207,1.056916603,0.902566522,1.211266683,,858,4.380842729,3.741072829,5.02061263
26,MICHIGAN,2012,1,Males,3,65-74,,1909,19.8089027,16.56008837780466,23.0577170138737,940,,1400,14.52722042,12.14464313,16.90979771,,1271,13.18864082,11.02560101,15.35168063,160,,511,5.302435451845898,4.432794741,6.172076162,410,,281,2.915820669,2.43760337,3.394037968,,,,,,,,,,
26,MICHIGAN,2012,1,Males,4,75+,,2626,37.33196189,30.03756115238154,44.6263626330857,740,,1475,20.96901896,16.87182129,25.06621664,,1345,19.12090204,15.38481331,22.85699076,260,,335,4.762455153871196,3.831905174,5.693005134,250,,375,5.331106516,4.28944609,6.372766941,,,,,,,,,,
26,MICHIGAN,2012,1,Males,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0.539850959,0.472227945,0.607473972,,142,0.851764846,0.745070758,0.958458933
26,MICHIGAN,2012,2,Females,0,18+,9.495049204,6800,17.79280814,16.23258382822881,19.35303246123846,3180,6.010771037,4048,10.59195402,9.663161667,11.52074638,5.794605621,3578,9.362156991,8.541203667,10.18311032,1160,1.932784666,903,2.362780258043305,2.155591647,2.569968869,720,2.717423002,1337,3.498380072,3.191612438,3.805147706,1.106471924,358,0.936739017,0.854597796,1.018880238,18.18460151,2877,7.527927799,6.867815246,8.188040352
26,MICHIGAN,2012,2,Females,1,18-44,,138,2.43107453,1.659266284516682,3.202882775215552,100,,102,1.796881174,1.22641421,2.367348138,,137,2.413458048,1.647242616,3.17967348,100,,79,1.391702085937849,0.94986983,1.833534342,80,,121,2.131594334,1.454863916,2.808324752,,70,1.233153747,0.841656811,1.624650683,,1746,30.75837775,20.9933256,40.5234299
26,MICHIGAN,2012,2,Females,2,45-64,,1458,8.866840847,7.693255112266444,10.04042658145696,830,,1131,6.878187241,5.967813122,7.788561361,,1125,6.841698184,5.936153636,7.747242733,480,,423,2.572478517299384,2.231993767,2.912963267,370,,383,2.329218137,2.020930527,2.637505748,,194,1.179812842,1.023656716,1.335968969,,880,5.351728358,4.643391289,6.060065426
26,MICHIGAN,2012,2,Females,3,65-74,,1890,21.94056732,18.52945400877913,25.35168063376907,1100,,1095,12.71159853,10.73531859,14.68787846,,913,10.59880316,8.951000799,12.24660551,280,,203,2.356579453025736,1.990200616,2.72295829,150,,286,3.320107013,2.803927961,3.836286064,,,,,,,,,,
26,MICHIGAN,2012,2,Females,4,75+,,3314,44.28278906,36.71967358787042,51.84590452548647,1150,,1720,22.98322184,19.05788732,26.90855636,,1403,18.74736061,15.54547436,21.94924685,310,,198,2.645742979246329,2.193873075,3.097612884,130,,547,7.309199039,6.060851374,8.557546704,,,,,,,,,,
26,MICHIGAN,2012,2,Females,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,0.583927085,0.517036461,0.650817709,,251,1.559209557,1.380597359,1.737821754
28,MISSISSIPPI,2011,0,Overall,0,18+,10.22036908,4518,15.61566842,14.42383882715144,16.8074980218135,1660,5.701232733,2518,8.703021933,8.038784012,9.367259854,5.119655507,2163,7.476027181,6.905436782,8.046617579,300,3.316106087,1131,3.909101590989303,3.610748498,4.207454684,870,2.637933076,978,3.380284134,3.122291805,3.638276464,1.357602615,324,1.119848732,1.03437888,1.205318583,12.72893307,1779,6.148799054,5.679506258,6.618091851
28,MISSISSIPPI,2011,0,Overall,1,18-44,,195,3.783150945,2.881601772909744,4.684700116392105,100,,113,2.19228747,1.669851284,2.714723657,,118,2.289291341,1.743738509,2.834844173,30,,131,2.541501403842416,1.935845294,3.147157514,120,,91,1.765470441,1.344747494,2.186193388,,84,1.629665022,1.241305379,2.018024666,,1092,21.18564529,16.13696993,26.23432065
28,MISSISSIPPI,2011,0,Overall,2,45-64,,1560,11.88318458,10.51070763311504,13.25566152827755,740,,1033,7.868801072,6.95997499,8.777627153,,866,6.596690927,5.834790263,7.358591592,100,,511,3.892504692779364,3.442930513,4.342078872,420,,323,2.460428602,2.176255491,2.744601714,,161,1.226405588,1.084758929,1.368052247,,575,4.380019958,3.874139031,4.885900884
28,MISSISSIPPI,2011,0,Overall,3,65-74,,1121,17.75651423,15.4155356756387,20.09749278997066,440,,834,13.21046643,11.4688285,14.95210436,,599,9.488092797,8.237204166,10.73898143,60,,244,3.864932625159984,3.355388675,4.374476575,170,,198,3.136297786,2.7228154,3.549780172,,,,,,,,,,
28,MISSISSIPPI,2011,0,Overall,4,75+,,1642,37.8596132,31.89970571455034,43.81952068405045,380,,538,12.40467229,10.45191332,14.35743126,,580,13.37306678,11.26786195,15.47827162,100,,245,5.648967864694639,4.759700305,6.538235425,160,,366,8.43886628,7.110409435,9.767323124,,,,,,,,,,
28,MISSISSIPPI,2011,0,Overall,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,0.74176652,0.66714074,0.8163923,,112,1.051618358,0.945819784,1.157416932
28,MISSISSIPPI,2011,1,Males,0,18+,10.54647935,1951,15.18957241,13.27979600703752,17.09934881156909,610,6.635516119,1339,10.42482699,9.114119351,11.73553463,6.523346478,1218,9.48277765,8.290513345,10.67504195,60,4.513467958,671,5.224091792230915,4.567269667,5.880913917,510,2.280911483,386,3.005215249,2.627371224,3.383059273,1.430360297,157,1.222328482,1.068645809,1.376011155,12.78180912,846,6.586559845,5.758435378,7.414684313
28,MISSISSIPPI,2011,1,Males,1,18-44,,110,4.787817641,3.03793512926527,6.53770015296459,40,,46,2.002178286,1.270409236,2.733947337,,65,2.82916497,1.795143485,3.863186454,0,,80,3.48204919353813,2.209407367,4.75469102,70,,32,1.392819677,0.883762947,1.901876408,,38,1.653973367,1.049468499,2.258478235,,476,20.7181927,13.14597383,28.29041157
28,MISSISSIPPI,2011,1,Males,2,45-64,,726,12.25245068,9.859611866853788,14.6452894985842,290,,517,8.725230032,7.021238754,10.42922131,,524,8.843366608,7.116303882,10.57042934,0,,343,5.788692264700571,4.658191281,6.919193248,290,,126,2.126458383,1.711172307,2.541744458,,84,1.417638922,1.140781538,1.694496306,,313,5.28239265,4.250769303,6.314015996
28,MISSISSIPPI,2011,1,Males,3,65-74,,522,18.38766679,14.57722967148856,22.19810391395778,180,,404,14.23106779,11.28199385,17.18014173,,345,12.15276828,9.634375932,14.67116063,0,,138,4.861107313018769,3.853750373,5.868464253,90,,94,3.311189039,2.62501837,3.997359709,,,,,,,,,,
28,MISSISSIPPI,2011,1,Males,4,75+,,593,33.26535175,24.26469470145126,42.26600879932896,100,,372,20.86797783,15.22169718,26.51425847,,284,15.93146694,11.62086559,20.2420683,60,,110,6.170638604625485,4.501039489,7.84023772,70,,134,7.516959755,5.483084469,9.550835041,,,,,,,,,,
28,MISSISSIPPI,2011,1,Males,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0.757330698,0.632883684,0.881777713,,57,1.233367137,1.030696285,1.436037989
28,MISSISSIPPI,2011,2,Females,0,18+,9.915631554,2567,15.95585199,14.43942598039417,17.47227799196713,1050,5.017147178,1179,7.328379233,6.631898415,8.024860052,3.997449256,945,5.873891752,5.315643768,6.432139736,240,2.346076732,460,2.85924889506938,2.587509136,3.130988655,360,2.918721815,592,3.679729013,3.330011757,4.029446269,1.298133021,167,1.038031664,0.939378317,1.136685012,12.68257748,933,5.79930265,5.248143529,6.350461771
28,MISSISSIPPI,2011,2,Females,1,18-44,,85,2.9752156,2.040492133162844,3.909939067095247,50,,67,2.345169944,1.608387917,3.081951971,,53,1.855134433,1.27230686,2.437962007,30,,51,1.785129360077427,1.22429528,2.34596344,50,,59,2.065149652,1.416341598,2.713957705,,46,1.610116678,1.104266331,2.115967025,,616,21.56156247,14.78756652,28.33555842
28,MISSISSIPPI,2011,2,Females,2,45-64,,834,11.57939497,9.991594533996553,13.1671954067213,450,,516,7.164229982,6.181849856,8.146610108,,342,4.748384988,4.097272579,5.399497397,100,,168,2.332539994029136,2.012695302,2.652384686,130,,197,2.735180826,2.360124848,3.110236805,,77,1.069080831,0.922485347,1.215676315,,262,3.637651657,3.138846244,4.13645707
28,MISSISSIPPI,2011,2,Females,3,65-74,,599,17.24080035,14.30264224094155,20.1789584508345,270,,430,12.37653447,10.26733917,14.48572977,,254,7.31079013,6.064893371,8.556686889,60,,106,3.05095966054112,2.531018493,3.570900828,80,,104,2.993394384,2.483263427,3.50352534,,,,,,,,,,
28,MISSISSIPPI,2011,2,Females,4,75+,,1049,41.06575401,33.26619777467862,48.86531025269954,280,,166,6.498489196,5.264241021,7.732737371,,296,11.58766748,9.38683941,13.78849555,50,,135,5.284915912152551,4.281159866,6.288671958,90,,232,9.082225864,7.357252511,10.80719922,,,,,,,,,,
28,MISSISSIPPI,2011,2,Females,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0.729835408,0.637462334,0.822208482,,55,0.91229426,0.796827918,1.027760603
31,NEBRASKA,2013,0,Overall,0,18+,4.766998583,1153,8.94107503,8.279313716181088,9.602836344457996,420,4.111363422,914,7.08772123,6.563133336,7.612309123,3.906091736,795,6.164921638,5.708633482,6.621209795,140,2.748479135,411,3.187148167789533,2.9512558,3.423040536,350,2.056302223,239,1.853353801,1.71618038,1.990527221,0.937007545,82,0.63587871,0.588815026,0.682942394,17.00364019,770,5.971056178,5.529116706,6.412995651
31,NEBRASKA,2013,0,Overall,1,18-44,,22,1.27480237,.9178204486524983,1.631784290843534,0,,24,1.390693494,1.001258671,1.780128317,,28,1.622475743,1.168135116,2.07681637,10,,38,2.201931365928392,1.585326229,2.818536502,40,,42,2.433713615,1.752202675,3.115224555,,22,1.27480237,0.917820449,1.631784291,,513,29.72607344,21.4019041,38.05024278
31,NEBRASKA,2013,0,Overall,2,45-64,,262,4.664080536,4.116975695385962,5.211185376672789,130,,279,4.966711716,4.384107706,5.549315726,,304,5.411757569,4.776948898,6.046566239,60,,193,3.435753982647594,3.032734005,3.838773961,170,,70,1.246128387,1.099955338,1.392301437,,34,0.60526236,0.534264022,0.676260698,,197,3.506961319,3.095588595,3.918334043
31,NEBRASKA,2013,0,Overall,3,65-74,,304,10.18520136,8.895587035342812,11.47481568841647,150,,254,8.510003769,7.432497062,9.587510477,,215,7.203349647,6.291286884,8.115412411,30,,95,3.182875425587388,2.779870949,3.585879903,80,,53,1.775709448,1.550875371,2.000543525,,,,,,,,,,
31,NEBRASKA,2013,0,Overall,4,75+,,565,22.004453,19.03716773987709,24.97173826447792,140,,357,13.90369862,12.02879448,15.77860276,,248,9.65859176,8.356137344,10.96104618,40,,85,3.310404433955908,2.863998687,3.756810181,70,,74,2.881999154,2.493363562,3.270634746,,,,,,,,,,
31,NEBRASKA,2013,0,Overall,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.468267271,0.425287171,0.511247371,,60,1.08061678,0.981431933,1.179801627
31,NEBRASKA,2013,1,Males,0,18+,4.867546705,635,9.125376391,8.131920284790112,10.11883249685328,230,4.089747057,488,7.012887683,6.249412754,7.776362612,4.318655216,477,6.854810297,6.108544844,7.60107575,30,3.280879987,280,4.023788014850511,3.58572863,4.4618474,240,1.822119375,120,1.724480578,1.536740841,1.912220314,0.856217433,42,0.603568202,0.537859294,0.66927711,14.59998927,380,5.460855163,4.866345997,6.055364329
31,NEBRASKA,2013,1,Males,1,18-44,,11,1.122780394,.658700671547765,1.586860116321207,0,,13,1.326922284,0.77846443,1.875380137,,17,1.735206063,1.017991947,2.45242018,0,,23,2.347631732772107,1.377283222,3.317980243,20,,20,2.041418898,1.197637585,2.885200211,,11,1.122780394,0.658700672,1.586860116,,247,25.21152339,14.79082417,35.63222261
31,NEBRASKA,2013,1,Males,2,45-64,,149,4.904632267,4.091644544406599,5.717619990296145,60,,151,4.970466258,4.146565948,5.794366567,,181,5.95797611,4.970386997,6.945565223,0,,134,4.410877341107946,3.67973402,5.142020662,120,,38,1.250845813,1.043506662,1.458184964,,20,0.658339902,0.549214033,0.767465771,,112,3.686703449,3.075598584,4.297808315
31,NEBRASKA,2013,1,Males,3,65-74,,186,11.44067183,9.405503966209526,13.47583969729637,90,,147,9.041821286,7.433382167,10.65026041,,154,9.472384205,7.787352746,11.15741566,30,,63,3.875066265593741,3.185735214,4.564397317,50,,26,1.599233697,1.314747866,1.883719528,,,,,,,,,,
31,NEBRASKA,2013,1,Males,4,75+,,289,21.97412289,17.30415231602528,26.64409345486676,80,,177,13.45819983,10.59804484,16.31835481,,125,9.504378411,7.484494946,11.52426187,0,,60,4.56210163711682,3.592557574,5.5316457,50,,36,2.737260982,2.155534545,3.31898742,,,,,,,,,,
31,NEBRASKA,2013,1,Males,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.374027277,0.323004056,0.425050498,,21,0.714052075,0.616644108,0.811460042
31,NEBRASKA,2013,2,Females,0,18+,4.657109986,518,8.725057004,7.854811620945231,9.595302387710746,190,4.135899676,426,128,107,180,3.406737923,318,5.356309126,4.822065821,5.890552431,110,2.122823265,131,2.206529860167889,1.986448499,2.426611222,110,2.359091762,119,2.004404987,1.804483751,2.204326224,1.042256938,40,0.673749576,0.60654916,0.740949991,20.15575355,390,6.569058362,5.913854309,7.224262415
31,NEBRASKA,2013,2,Females,1,18-44,,11,1.474438007,.9532991171132482,1.995576896065866,0,,1572,318,338,830,,11,1.474438007,0.953299117,1.995576896,10,,15,2.010597281713033,1.299953342,2.721241222,10,,22,2.948876013,1.906598234,3.991153792,,11,1.474438007,0.953299117,1.995576896,,266,35.6545918,23.05250592,48.25667767
31,NEBRASKA,2013,2,Females,2,45-64,,113,4.380771478,3.653635534885273,5.107907421499329,70,,7.17543298,4.962289816,7.873761482,14.37150103,,123,4.76845037,3.976966113,5.559934627,60,,59,2.287305462065007,1.907650412,2.666960512,50,,32,1.240572454,1.034657851,1.446487057,,14,0.542750449,0.45266281,0.632838088,,85,3.295270581,2.748309916,3.842231246
31,NEBRASKA,2013,2,Females,3,65-74,,118,8.683213597,7.118323407255697,10.24810378675273,60,,6.459748553,4.138631402,6.454750886,12.01057476,,61,4.48877991,3.679811253,5.297748568,0,,32,2.354769789018091,1.930392788,2.77914679,30,,27,1.986837009,1.628768915,2.344905104,,,,,,,,,,
31,NEBRASKA,2013,2,Females,4,75+,,276,22.03630158,18.4162146266978,25.65638852697848,70,,7.891117408,5.78594823,9.292772078,16.7324273,,123,9.820525703,8.207226084,11.43382532,40,,25,1.996041809496208,1.668135383,2.323948236,20,,38,3.03398355,2.535565782,3.532401319,,,,,,,,,,
31,NEBRASKA,2013,2,Females,6,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.57439955,0.50428317,0.644515931,,39,1.493438831,1.311136241,1.67574142
